UNIGRAM MODEL: 64 distinct characters, 169949 total characters
		- : 0.3597122302158273 (50)
		-,: 0.06474820143884892 (9)
		-0: 0.1079136690647482 (15)
		-1: 0.014388489208633094 (2)
		-2: 0.07913669064748201 (11)
		-A: 0.014388489208633094 (2)
		-C: 0.014388489208633094 (2)
		-D: 0.02877697841726619 (4)
		-E: 0.050359712230215826 (7)
		-F: 0.007194244604316547 (1)
		-H: 0.007194244604316547 (1)
		-I: 0.007194244604316547 (1)
		-L: 0.02158273381294964 (3)
		-M: 0.03597122302158273 (5)
		-N: 0.014388489208633094 (2)
		-O: 0.007194244604316547 (1)
		-P: 0.02158273381294964 (3)
		-Q: 0.014388489208633094 (2)
		-S: 0.007194244604316547 (1)
		-T: 0.014388489208633094 (2)
		-V: 0.014388489208633094 (2)
		-Y: 0.09352517985611511 (13)
	Bigram checksum for - is 0.9999999999999999

	.: 1029
		. : 0.9912536443148688 (1020)
		..: 0.001943634596695821 (2)
		.0: 0.003887269193391642 (4)
		.1: 0.001943634596695821 (2)
		.2: 9.718172983479105E-4 (1)
	Bigram checksum for . is 1.0

	/: 36
		/0: 0.05555555555555555 (2)
		/1: 0.4166666666666667 (15)
		/2: 0.16666666666666666 (6)
		/3: 0.05555555555555555 (2)
		/5: 0.05555555555555555 (2)
		/9: 0.05555555555555555 (2)
		/C: 0.1388888888888889 (5)
		/D: 0.027777777777777776 (1)
		/F: 0.027777777777777776 (1)
	Bigram checksum for / is 1.0

	0: 159
		0 : 0.12578616352201258 (20)
		0": 0.006289308176100629 (1)
		0%: 0.018867924528301886 (3)
		0(: 0.006289308176100629 (1)
		0,: 0.012578616352201259 (2)
		0-: 0.06918238993710692 (11)
		0.: 0.018867924528301886 (3)
		0/: 0.006289308176100629 (1)
		00: 0.42138364779874216 (67)
		01: 0.08176100628930817 (13)
		02: 0.012578616352201259 (2)
		03: 0.012578616352201259 (2)
		04: 0.018867924528301886 (3)
		05: 0.018867924528301886 (3)
		06: 0.09433962264150944 (15)
		07: 0.03773584905660377 (6)
		08: 0.031446540880503145 (5)
		09: 0.006289308176100629 (1)
	Bigram checksum for 0 is 1.0

	1: 134
		1 : 0.15671641791044777 (21)
		1%: 0.014925373134328358 (2)
		1,: 0.029850746268656716 (4)
		1.: 0.014925373134328358 (2)
		1/: 0.007462686567164179 (1)
		10: 0.13432835820895522 (18)
		11: 0.029850746268656716 (4)
		12: 0.07462686567164178 (10)
		13: 0.007462686567164179 (1)
		14: 0.014925373134328358 (2)
		15: 0.05223880597014925 (7)
		16: 0.022388059701492536 (3)
		17: 0.014925373134328358 (2)
		18: 0.022388059701492536 (3)
		19: 0.40298507462686567 (54)
	Bigram checksum for 1 is 1.0

	2: 92
		2 : 0.10869565217391304 (10)
		2,: 0.043478260869565216 (4)
		2.: 0.07608695652173914 (7)
		2/: 0.010869565217391304 (1)
		20: 0.4891304347826087 (45)
		21: 0.07608695652173914 (7)
		22: 0.021739130434782608 (2)
		23: 0.03260869565217391 (3)
		24: 0.03260869565217391 (3)
		25: 0.06521739130434782 (6)
		27: 0.021739130434782608 (2)
		29: 0.021739130434782608 (2)
	Bigram checksum for 2 is 1.0

	3: 19
		3 : 0.2631578947368421 (5)
		3%: 0.05263157894736842 (1)
		3(: 0.10526315789473684 (2)
		3,: 0.21052631578947367 (4)
		3.: 0.05263157894736842 (1)
		3/: 0.05263157894736842 (1)
		34: 0.10526315789473684 (2)
		35: 0.10526315789473684 (2)
		37: 0.05263157894736842 (1)
	Bigram checksum for 3 is 0.9999999999999998

	4: 24
		4 : 0.20833333333333334 (5)
		4%: 0.125 (3)
		4(: 0.041666666666666664 (1)
		4-: 0.041666666666666664 (1)
		4/: 0.20833333333333334 (5)
		40: 0.125 (3)
		42: 0.041666666666666664 (1)
		43: 0.08333333333333333 (2)
		44: 0.041666666666666664 (1)
		48: 0.041666666666666664 (1)
		49: 0.041666666666666664 (1)
	Bigram checksum for 4 is 1.0

	5: 45
		5 : 0.28888888888888886 (13)
		5%: 0.044444444444444446 (2)
		5,: 0.022222222222222223 (1)
		5-: 0.35555555555555557 (16)
		5/: 0.15555555555555556 (7)
		50: 0.022222222222222223 (1)
		55: 0.044444444444444446 (2)
		58: 0.06666666666666667 (3)
	Bigram checksum for 5 is 0.9999999999999999

	6: 29
		6 : 0.3793103448275862 (11)
		6%: 0.034482758620689655 (1)
		6(: 0.034482758620689655 (1)
		6,: 0.13793103448275862 (4)
		6.: 0.1724137931034483 (5)
		6/: 0.10344827586206896 (3)
		64: 0.034482758620689655 (1)
		66: 0.06896551724137931 (2)
		69: 0.034482758620689655 (1)
	Bigram checksum for 6 is 1.0

	7: 19
		7 : 0.21052631578947367 (4)
		7%: 0.10526315789473684 (2)
		7(: 0.10526315789473684 (2)
		7,: 0.15789473684210525 (3)
		7.: 0.10526315789473684 (2)
		7/: 0.15789473684210525 (3)
		73: 0.05263157894736842 (1)
		74: 0.05263157894736842 (1)
		78: 0.05263157894736842 (1)
	Bigram checksum for 7 is 0.9999999999999998

	8: 30
		8 : 0.3333333333333333 (10)
		8(: 0.03333333333333333 (1)
		8,: 0.03333333333333333 (1)
		8-: 0.03333333333333333 (1)
		8/: 0.13333333333333333 (4)
		80: 0.03333333333333333 (1)
		81: 0.1 (3)
		82: 0.06666666666666667 (2)
		83: 0.03333333333333333 (1)
		85: 0.03333333333333333 (1)
		86: 0.06666666666666667 (2)
		87: 0.03333333333333333 (1)
		89: 0.03333333333333333 (1)
		8?: 0.03333333333333333 (1)
	Bigram checksum for 8 is 0.9999999999999999

	9: 160
		9 : 0.10625 (17)
		9): 0.06875 (11)
		9,: 0.01875 (3)
		9-: 0.00625 (1)
		9.: 0.01875 (3)
		9/: 0.05 (8)
		90: 0.00625 (1)
		93: 0.00625 (1)
		94: 0.03125 (5)
		95: 0.00625 (1)
		96: 0.025 (4)
		97: 0.025 (4)
		98: 0.05625 (9)
		99: 0.575 (92)
	Bigram checksum for 9 is 1.0

	:: 36
		: : 1.0 (36)
	Bigram checksum for : is 1.0

	;: 28
		; : 1.0 (28)
	Bigram checksum for ; is 1.0

	?: 22
		? : 1.0 (22)
	Bigram checksum for ? is 1.0

	A: 14788
		A : 0.293616445766838 (4342)
		A": 6.76223965377333E-5 (1)
		A): 2.704895861509332E-4 (4)
		A,: 0.016094130375980526 (238)
		A-: 4.057343792263998E-4 (6)
		A.: 0.01129294022180146 (167)
		A5: 5.409791723018664E-4 (8)
		A:: 2.704895861509332E-4 (4)
		A;: 6.76223965377333E-5 (1)
		A?: 2.028671896131999E-4 (3)
		AB: 0.021368677305923723 (316)
		AC: 0.058628617798214766 (867)
		AD: 0.07823911279415742 (1157)
		AE: 0.001149580741141466 (17)
		AF: 0.001825804706518799 (27)
		AG: 0.004868812550716798 (72)
		AH: 0.002028671896131999 (30)
		AI: 2.028671896131999E-4 (3)
		AJ: 0.005139302136867731 (76)
		AK: 2.028671896131999E-4 (3)
		AL: 0.06971869083040302 (1031)
		AM: 0.05132539897213957 (759)
		AN: 0.0749256153638085 (1108)
		AO: 2.704895861509332E-4 (4)
		AP: 0.013524479307546659 (200)
		AQ: 0.0016905599134433324 (25)
		AR: 0.11008926156342981 (1628)
		AS: 0.12354611847443873 (1827)
		AT: 0.02292399242629159 (339)
		AU: 0.007370841222612929 (109)
		AV: 0.005004057343792264 (74)
		AY: 0.009602380308358128 (142)
		AZ: 0.004260210981877198 (63)
		AÃ: 0.009264268325669461 (137)
	Bigram checksum for A is 1.0000000000000002

	B: 1545
		B : 0.0025889967637540453 (4)
		B): 0.0012944983818770227 (2)
		B,: 6.472491909385113E-4 (1)
		B.: 6.472491909385113E-4 (1)
		BA: 0.17216828478964402 (266)
		BC: 6.472491909385113E-4 (1)
		BE: 0.08996763754045307 (139)
		BI: 0.1773462783171521 (274)
		BJ: 0.04271844660194175 (66)
		BL: 0.14627831715210357 (226)
		BM: 6.472491909385113E-4 (1)
		BO: 0.03559870550161812 (55)
		BR: 0.23106796116504855 (357)
		BS: 0.02977346278317152 (46)
		BT: 0.0012944983818770227 (2)
		BU: 0.04789644012944984 (74)
		BV: 0.004530744336569579 (7)
		BÃ: 0.01488673139158576 (23)
	Bigram checksum for B is 1.0

	C: 6003
		C : 4.997501249375312E-4 (3)
		C(: 3.331667499583542E-4 (2)
		C): 1.665833749791771E-4 (1)
		C.: 4.997501249375312E-4 (3)
		C5: 0.0013326669998334167 (8)
		CA: 0.13459936698317507 (808)
		CC: 0.008828918873896386 (53)
		CE: 0.07946026986506746 (477)
		CH: 0.031151091121106114 (187)
		CI: 0.27669498584041313 (1661)
		CK: 6.663334999167084E-4 (4)
		CL: 0.019490254872563718 (117)
		CN: 0.002332167249708479 (14)
		CO: 0.26070298184241214 (1565)
		CR: 0.024321172746959854 (146)
		CT: 0.0682991837414626 (410)
		CU: 0.07746126936531735 (465)
		CÃ: 0.013160086623354989 (79)
	Bigram checksum for C is 1.0000000000000002

	D: 6757
		D : 0.03492674263726506 (236)
		D): 2.959893443836022E-4 (2)
		D,: 0.003995856149178629 (27)
		D-: 1.479946721918011E-4 (1)
		D.: 0.003403877460411425 (23)
		D:: 1.479946721918011E-4 (1)
		D;: 1.479946721918011E-4 (1)
		DA: 0.14163090128755365 (957)
		DB: 1.479946721918011E-4 (1)
		DD: 1.479946721918011E-4 (1)
		DE: 0.5062897735681515 (3421)
		DH: 2.959893443836022E-4 (2)
		DI: 0.08450495782151843 (571)
		DJ: 1.479946721918011E-4 (1)
		DK: 1.479946721918011E-4 (1)
		DL: 1.479946721918011E-4 (1)
		DM: 0.0020719254106852155 (14)
		DO: 0.1869172709782448 (1263)
		DQ: 7.399733609590055E-4 (5)
		DR: 0.006955749593014651 (47)
		DS: 1.479946721918011E-4 (1)
		DT: 0.001627941394109812 (11)
		DU: 0.01613141926890632 (109)
		DV: 5.919786887672044E-4 (4)
		DÃ: 0.008287701642740862 (56)
	Bigram checksum for D is 1.0000000000000002

	E: 18963
		E : 0.25908347835258133 (4913)
		E): 2.6367136001687497E-4 (5)
		E,: 0.013025365184833623 (247)
		E-: 4.7460844803037496E-4 (9)
		E.: 0.0034804619522227497 (66)
		E/: 5.273427200337499E-5 (1)
		E:: 2.6367136001687497E-4 (5)
		E;: 1.5820281601012498E-4 (3)
		E?: 1.5820281601012498E-4 (3)
		EA: 0.012972630912830248 (246)
		EB: 0.009281231872594 (176)
		EC: 0.0440858513948215 (836)
		ED: 0.016294890049042873 (309)
		EE: 8.964826240573749E-4 (17)
		EF: 0.0073300638084691245 (139)
		EG: 0.025417919105626748 (482)
		EH: 1.0546854400674998E-4 (2)
		EI: 8.964826240573749E-4 (17)
		EJ: 0.006644518272425249 (126)
		EL: 0.07314243526868111 (1387)
		EM: 0.03158782893002162 (599)
		EN: 0.16627115962664135 (3153)
		EO: 0.008806623424563623 (167)
		EP: 0.004746084480303749 (90)
		EQ: 0.0026894478721721246 (51)
		ER: 0.08041976480514687 (1525)
		ES: 0.17497231450719822 (3318)
		ET: 0.014132784896904498 (268)
		EU: 0.008384749248536624 (159)
		EV: 0.007804672256499499 (148)
		EX: 0.010757791488688499 (204)
		EZ: 0.002900384960185625 (55)
		EÃ: 0.012498022464799873 (237)
	Bigram checksum for E is 1.0

	F: 1028
		F-: 0.0029182879377431907 (3)
		FA: 0.05058365758754864 (52)
		FE: 0.1614785992217899 (166)
		FF: 9.727626459143969E-4 (1)
		FH: 9.727626459143969E-4 (1)
		FI: 0.25778210116731515 (265)
		FL: 0.0311284046692607 (32)
		FO: 0.3005836575875486 (309)
		FR: 0.0622568093385214 (64)
		FU: 0.09727626459143969 (100)
		FÃ: 0.03404669260700389 (35)
	Bigram checksum for F is 1.0

	G: 1410
		G : 0.0014184397163120568 (2)
		G,: 0.0014184397163120568 (2)
		G.: 7.092198581560284E-4 (1)
		GA: 0.16312056737588654 (230)
		GE: 0.05602836879432624 (79)
		GI: 0.1950354609929078 (275)
		GL: 0.016312056737588652 (23)
		GN: 0.01702127659574468 (24)
		GO: 0.08439716312056737 (119)
		GR: 0.23049645390070922 (325)
		GT: 7.092198581560284E-4 (1)
		GU: 0.21418439716312057 (302)
		GÃ: 0.019148936170212766 (27)
	Bigram checksum for G is 0.9999999999999999

	H: 925
		H : 0.006486486486486486 (6)
		H!: 0.001081081081081081 (1)
		H): 0.001081081081081081 (1)
		H,: 0.011891891891891892 (11)
		H.: 0.002162162162162162 (2)
		HA: 0.5621621621621622 (520)
		HE: 0.1643243243243243 (152)
		HH: 0.001081081081081081 (1)
		HI: 0.015135135135135135 (14)
		HJ: 0.001081081081081081 (1)
		HL: 0.001081081081081081 (1)
		HO: 0.18594594594594593 (172)
		HR: 0.011891891891891892 (11)
		HT: 0.001081081081081081 (1)
		HU: 0.023783783783783784 (22)
		HY: 0.002162162162162162 (2)
		HÃ: 0.0075675675675675675 (7)
	Bigram checksum for H is 0.9999999999999999

	I: 8627
		I : 0.01703952706618755 (147)
		I,: 8.114060507708358E-4 (7)
		I-: 1.159151501101194E-4 (1)
		I.: 2.318303002202388E-4 (2)
		I;: 1.159151501101194E-4 (1)
		IA: 0.0759244233221282 (655)
		IB: 0.014605308913875044 (126)
		IC: 0.09377535643908659 (809)
		ID: 0.09551408369073838 (824)
		IE: 0.08345890807928596 (720)
		IF: 0.01588037556508636 (137)
		IG: 0.02098064216993161 (181)
		II: 2.318303002202388E-4 (2)
		IJ: 0.001159151501101194 (10)
		IK: 5.79575750550597E-4 (5)
		IL: 0.01518488466442564 (131)
		IM: 0.04161353888953286 (359)
		IN: 0.09586182914106874 (827)
		IO: 0.09284803523820563 (801)
		IP: 0.008461805958038715 (73)
		IQ: 0.0010432363509910744 (9)
		IR: 0.028399211776979252 (245)
		IS: 0.07615625362234844 (657)
		IT: 0.04022255708821143 (347)
		IU: 0.0034774545033035816 (30)
		IV: 0.03361539353193462 (290)
		IZ: 0.014141648313434566 (122)
		IÃ: 0.12854990147212242 (1109)
	Bigram checksum for I is 1.0

	J: 374
		J-: 0.00267379679144385 (1)
		JA: 0.13101604278074866 (49)
		JE: 0.36363636363636365 (136)
		JI: 0.008021390374331552 (3)
		JO: 0.3181818181818182 (119)
		JU: 0.15775401069518716 (59)
		JÃ: 0.01871657754010695 (7)
	Bigram checksum for J is 0.9999999999999999

	K: 34
		K : 0.029411764705882353 (1)
		K,: 0.029411764705882353 (1)
		KA: 0.20588235294117646 (7)
		KH: 0.029411764705882353 (1)
		KI: 0.17647058823529413 (6)
		KO: 0.4411764705882353 (15)
		KS: 0.029411764705882353 (1)
		KU: 0.029411764705882353 (1)
		KV: 0.029411764705882353 (1)
	Bigram checksum for K is 1.0

	L: 6906
		L : 0.22082247321169998 (1525)
		L,: 0.008398494063133507 (58)
		L-: 5.792064871126556E-4 (4)
		L.: 0.006805676223573704 (47)
		L:: 1.448016217781639E-4 (1)
		L;: 4.344048653344917E-4 (3)
		LA: 0.3433246452360266 (2371)
		LB: 1.448016217781639E-4 (1)
		LC: 0.0014480162177816392 (10)
		LD: 0.0028960324355632784 (20)
		LE: 0.10889081957717926 (752)
		LF: 5.792064871126556E-4 (4)
		LG: 0.009122502172024326 (63)
		LI: 0.057486243845931075 (397)
		LL: 0.024616275702287867 (170)
		LM: 0.008977700550246163 (62)
		LO: 0.13756154068925572 (950)
		LP: 4.344048653344917E-4 (3)
		LQ: 8.688097306689834E-4 (6)
		LR: 1.448016217781639E-4 (1)
		LS: 5.792064871126556E-4 (4)
		LT: 0.01954821894005213 (135)
		LU: 0.021575441644946423 (149)
		LV: 0.00333043730089777 (23)
		LY: 2.896032435563278E-4 (2)
		LÃ: 0.02099623515783377 (145)
	Bigram checksum for L is 1.0

	M: 4017
		M : 7.468259895444362E-4 (3)
		M(: 0.0012447099825740602 (5)
		M,: 4.978839930296241E-4 (2)
		M.: 4.978839930296241E-4 (2)
		MA: 0.1321882001493652 (531)
		MB: 0.07393577296489919 (297)
		MC: 4.978839930296241E-4 (2)
		ME: 0.2454568085636047 (986)
		MI: 0.17625093353248694 (708)
		MN: 2.4894199651481205E-4 (1)
		MO: 0.1633059497137167 (656)
		MP: 0.1055514065222803 (424)
		MS: 7.468259895444362E-4 (3)
		MU: 0.044062733383121735 (177)
		MÃ: 0.05476723923325865 (220)
	Bigram checksum for M is 1.0

	N: 9558
		N : 0.29870265745971963 (2855)
		N": 1.0462439840970915E-4 (1)
		N): 2.092487968194183E-4 (2)
		N,: 0.013810420590081607 (132)
		N-: 5.231219920485457E-4 (5)
		N.: 0.008265327474367022 (79)
		N:: 5.231219920485457E-4 (5)
		N?: 3.1387319522912746E-4 (3)
		NA: 0.0788867964009207 (754)
		NB: 1.0462439840970915E-4 (1)
		NC: 0.06172839506172839 (590)
		ND: 0.057229545930110905 (547)
		NE: 0.07334170328520612 (701)
		NF: 0.01956476250261561 (187)
		NG: 0.00732370788867964 (70)
		NH: 2.092487968194183E-4 (2)
		NI: 0.043000627746390456 (411)
		NJ: 0.001360117179326219 (13)
		NK: 3.1387319522912746E-4 (3)
		NL: 4.184975936388366E-4 (4)
		NM: 0.005126595522075748 (49)
		NN: 0.0011508683825068005 (11)
		NO: 0.06622724419334589 (633)
		NQ: 0.002301736765013601 (22)
		NR: 1.0462439840970915E-4 (1)
		NS: 0.03902490060682151 (373)
		NT: 0.18863779033270558 (1803)
		NU: 0.015379786566227243 (147)
		NV: 0.004394224733207784 (42)
		NZ: 0.002824858757062147 (27)
		NÂ: 1.0462439840970915E-4 (1)
		NÃ: 0.008788449466415568 (84)
	Bigram checksum for N is 1.0000000000000002

	O: 11869
		O : 0.26303816665262447 (3122)
		O": 8.425309630128907E-5 (1)
		O): 3.3701238520515627E-4 (4)
		O,: 0.03066812705366922 (364)
		O-: 0.0010110371556154689 (12)
		O.: 0.01819866880107844 (216)
		O:: 4.212654815064454E-4 (5)
		O;: 5.055185778077344E-4 (6)
		O?: 6.740247704103125E-4 (8)
		OA: 2.527592889038672E-4 (3)
		OB: 0.030499620861066643 (362)
		OC: 0.02451765102367512 (291)
		OD: 0.026960990816412504 (320)
		OE: 0.0018535681186283596 (22)
		OF: 0.002527592889038672 (30)
		OG: 0.010278877748757267 (122)
		OH: 0.003959895526160586 (47)
		OI: 4.212654815064454E-4 (5)
		OJ: 8.425309630128907E-5 (1)
		OL: 0.027803521779425393 (330)
		OM: 0.05527003117364563 (656)
		ON: 0.12907574353357487 (1532)
		OO: 0.001263796444519336 (15)
		OP: 0.02628696604600219 (312)
		OQ: 3.3701238520515627E-4 (4)
		OR: 0.13000252759288905 (1543)
		OS: 0.1881371640407785 (2233)
		OT: 0.012637964445193361 (150)
		OU: 2.527592889038672E-4 (3)
		OV: 0.0028646052742438283 (34)
		OX: 7.582778667116017E-4 (9)
		OY: 0.008678068919032774 (103)
		OZ: 2.527592889038672E-4 (3)
		OÃ: 8.425309630128907E-5 (1)
	Bigram checksum for O is 1.0000000000000002

	P: 4164
		P : 2.4015369836695484E-4 (1)
		PA: 0.1690682036503362 (704)
		PC: 0.002161383285302594 (9)
		PE: 0.1690682036503362 (704)
		PI: 0.031940441882804996 (133)
		PK: 2.4015369836695484E-4 (1)
		PL: 0.06556195965417867 (273)
		PO: 0.24975984630163303 (1040)
		PP: 0.001440922190201729 (6)
		PR: 0.2271853986551393 (946)
		PS: 4.803073967339097E-4 (2)
		PT: 0.012007684918347743 (50)
		PU: 0.061719500480307395 (257)
		PY: 2.4015369836695484E-4 (1)
		PÃ: 0.00888568683957733 (37)
	Bigram checksum for P is 0.9999999999999999

	Q: 1304
		QU: 1.0 (1304)
	Bigram checksum for Q is 1.0

	R: 9402
		R : 0.13156775154222505 (1237)
		R": 1.0636034886194426E-4 (1)
		R): 2.1272069772388852E-4 (2)
		R,: 0.008934269304403318 (84)
		R-: 1.0636034886194426E-4 (1)
		R.: 0.008402467560093597 (79)
		R:: 5.318017443097213E-4 (5)
		RA: 0.1833652414379919 (1724)
		RB: 9.572431397574984E-4 (9)
		RC: 0.012656881514571368 (119)
		RD: 0.017336736864496917 (163)
		RE: 0.20176558179110826 (1897)
		RF: 5.318017443097213E-4 (5)
		RG: 0.01074239523505637 (101)
		RI: 0.09380982769623485 (882)
		RJ: 8.508827908955541E-4 (8)
		RK: 1.0636034886194426E-4 (1)
		RL: 0.015634971282705808 (147)
		RM: 0.032333546054031055 (304)
		RN: 0.00574345883854499 (54)
		RO: 0.12507977026164646 (1176)
		RP: 0.0014890448840672197 (14)
		RQ: 0.0042544139544777706 (40)
		RR: 0.022229312912146353 (209)
		RS: 0.009572431397574984 (90)
		RT: 0.03733248245054244 (351)
		RU: 0.023611997447351627 (222)
		RV: 0.005956179536268879 (56)
		RY: 1.0636034886194426E-4 (1)
		RZ: 0.0024462880238247183 (23)
		RÃ: 0.04222505849819187 (397)
	Bigram checksum for R is 1.0

	S: 11002
		S : 0.40392655880748957 (4444)
		S): 8.180330848936557E-4 (9)
		S,: 0.03726595164515543 (410)
		S-: 6.362479549172878E-4 (7)
		S.: 0.025813488456644246 (284)
		S/: 9.089256498818396E-5 (1)
		S:: 6.362479549172878E-4 (7)
		S;: 6.362479549172878E-4 (7)
		S?: 3.6357025995273584E-4 (4)
		SA: 0.04262861297945828 (469)
		SB: 1.8178512997636792E-4 (2)
		SC: 0.009361934193782949 (103)
		SD: 0.002272314124704599 (25)
		SE: 0.11588802035993456 (1275)
		SF: 0.002635884384657335 (29)
		SG: 0.0013633884748227596 (15)
		SH: 9.089256498818396E-5 (1)
		SI: 0.09680058171241593 (1065)
		SL: 0.002999454644610071 (33)
		SM: 0.003999272859480095 (44)
		SN: 9.089256498818396E-5 (1)
		SO: 0.05108162152335939 (562)
		SP: 0.029085620796218868 (320)
		SQ: 2.726776949645519E-4 (3)
		SR: 0.00781676058898382 (86)
		ST: 0.12243228503908381 (1347)
		SU: 0.031357934920923466 (345)
		SV: 2.726776949645519E-4 (3)
		SW: 1.8178512997636792E-4 (2)
		SÃ: 0.008998363933830213 (99)
	Bigram checksum for S is 1.0

	T: 6409
		T : 0.0012482446559525667 (8)
		T.: 1.5603058199407084E-4 (1)
		TA: 0.22983304727726633 (1473)
		TC: 3.120611639881417E-4 (2)
		TE: 0.25276954283039477 (1620)
